Date,0968.HK,2208.HK,3868.HK,ACA,AMRC,AZRE,BE,BYDDF,CE2.DE,CREE,DQ,ENPH,FCEL,FSLR,HASI,ITRO,JKS,LAC,MAXN,NDX1.DE,NIO,NOVA,OLED,ORA,PLUG,PNE3.DE,REGI,RUN,S92.DE,SEDG,SPWR,TPIC,VBK.DE,VECO,WLDN,XPEV
2019-11-06,4.66,9.77,2.0,39.11,15.4,12.72,3.69,4.82,7.28,49.84,7.47,18.2,0.54,53.36,29.56,0.5,14.61,3.05,,11.32,2.03,10.37,198.83,76.33,2.85,3.99,17.29,14.85,30.18,79.91,5.72,21.63,9.27,16.3,30.08,
2019-11-07,4.64,9.58,1.97,38.68,15.54,12.75,4.3,5.01,7.31,49.14,7.27,18.0,0.41,52.63,29.38,0.47,14.83,3.02,,11.72,2.07,9.85,199.02,76.87,2.66,3.99,17.0,14.77,26.56,79.9,5.55,16.12,9.62,15.69,29.78,
2019-11-08,4.55,9.62,1.93,38.87,15.54,13.16,5.17,5.01,7.3,49.39,7.34,18.44,0.43,51.97,29.25,0.47,15.14,2.99,,11.87,1.98,9.68,199.88,76.25,2.73,4.0,17.02,14.74,29.04,77.95,5.48,16.26,9.73,15.57,28.44,
2019-11-11,4.51,9.36,1.95,38.62,15.73,13.15,5.5,4.95,7.35,48.92,7.37,18.74,0.45,52.48,29.5,0.47,15.5,2.95,,12.35,1.86,10.17,198.98,75.05,2.94,4.0,17.46,14.43,31.42,81.07,5.55,17.63,9.52,14.82,27.7,
2019-11-12,4.52,9.33,1.94,38.34,16.12,13.21,5.56,4.89,7.36,48.63,8.12,19.12,0.55,52.97,28.89,0.47,16.05,2.93,,12.53,1.94,10.57,203.63,75.0,3.07,4.0,17.4,14.48,31.5,80.75,5.58,17.43,9.74,14.93,27.88,
2019-11-13,4.56,9.27,1.96,38.03,16.06,13.19,5.27,4.87,7.35,47.46,7.64,18.93,0.81,53.09,28.55,0.5,14.81,2.88,,12.59,1.9,9.89,200.7,75.64,3.38,4.0,17.34,13.77,31.7,77.28,5.23,16.76,9.73,14.81,27.1,
2019-11-14,4.57,9.28,1.95,38.29,16.11,13.3,5.9,4.87,7.43,47.44,7.81,18.99,0.89,52.54,28.72,0.5,15.03,2.95,,12.86,1.75,10.6,199.44,75.97,3.42,4.0,16.82,14.4,31.54,78.24,5.23,16.78,9.55,14.68,27.43,
2019-11-15,4.5,9.11,1.93,38.22,16.19,13.27,6.53,4.86,7.39,48.75,7.83,19.32,0.83,53.36,28.73,0.5,14.95,2.97,,13.01,1.8,10.72,202.29,76.45,3.49,4.0,17.27,14.71,32.24,78.96,5.44,16.78,9.53,15.22,27.29,
2019-11-18,4.54,9.15,1.94,38.28,16.11,13.02,6.63,4.85,7.44,47.57,7.77,18.61,0.87,53.15,28.99,0.5,14.87,2.91,,12.84,1.8,10.62,202.68,76.58,3.75,3.99,17.16,14.44,32.62,76.79,5.41,16.36,9.38,14.9,27.25,
2019-11-19,4.64,9.2,1.94,38.21,16.02,13.01,6.38,4.86,7.86,47.98,7.77,19.19,0.73,54.59,29.1,0.5,16.44,2.88,,12.84,1.83,10.61,200.7,76.57,3.39,3.99,17.1,14.09,32.1,79.02,5.59,16.25,9.67,14.73,28.17,
2019-11-20,4.72,8.99,1.99,38.42,15.82,13.0,6.48,4.81,8.1,44.09,7.91,18.12,0.79,54.32,29.11,0.5,17.41,2.89,,12.4,1.84,10.24,200.24,76.27,3.48,3.99,16.88,13.54,31.74,78.31,4.86,16.25,10.1,14.38,27.05,
2019-11-21,4.77,8.97,1.99,38.22,15.59,13.0,6.14,4.8,8.04,44.11,7.55,18.82,0.77,53.86,28.72,0.47,17.46,2.8,,12.07,1.98,10.39,197.65,76.0,3.37,3.99,17.13,13.42,31.04,76.98,4.68,16.3,10.02,13.81,26.99,
2019-11-22,4.79,8.97,2.0,38.28,16.17,13.0,6.25,4.83,8.18,45.89,7.56,19.37,0.76,54.38,28.59,0.47,17.29,2.82,,12.07,1.94,10.13,192.9,76.46,3.38,3.99,16.79,13.49,31.0,76.37,4.72,16.95,10.26,13.51,27.2,
2019-11-25,4.78,9.02,1.96,38.94,16.49,13.0,6.27,4.89,8.2,46.18,7.4,21.15,0.79,54.96,29.03,0.36,16.95,2.88,,12.0,2.05,10.04,194.81,77.01,3.7,4.0,17.2,13.75,31.4,80.16,4.82,17.79,10.38,14.25,28.06,
2019-11-26,4.78,8.98,1.94,39.52,16.05,12.93,6.3,4.93,8.22,44.94,7.4,21.51,0.74,55.09,29.15,0.51,17.35,2.86,,12.05,2.28,9.97,196.5,77.16,3.9,3.99,16.92,13.79,31.48,78.91,4.73,17.64,10.4,13.75,28.01,
2019-11-27,4.75,9.02,1.94,39.44,16.32,13.05,6.3,4.88,8.23,45.02,7.63,23.04,0.72,55.62,29.53,0.51,18.38,2.87,,12.03,2.46,10.22,197.72,77.57,4.0,4.03,17.3,13.99,31.22,82.39,4.96,17.8,10.3,13.84,28.02,
2019-11-28,4.75,8.67,1.94,,,,,,8.52,,,,,,,,,,,11.92,,,,,,4.02,,,31.38,,,,10.46,,,
2019-11-29,4.81,8.71,1.93,39.21,16.35,13.05,6.52,4.77,8.5,44.21,7.62,21.87,0.68,55.24,29.35,0.51,18.35,2.9,,12.38,2.27,10.28,194.22,76.85,3.9,4.04,17.06,13.88,31.08,81.61,4.91,18.05,10.48,13.69,28.51,
2019-12-02,5.14,8.67,1.91,38.8,16.25,12.93,6.27,4.72,8.57,42.91,8.01,22.07,0.59,54.72,29.5,0.51,18.6,2.87,,12.73,2.44,10.02,193.33,76.95,3.8,4.03,17.26,13.55,30.26,81.72,4.77,17.61,10.64,13.13,28.37,
2019-12-03,5.18,8.51,1.95,38.68,16.2,12.9,5.98,4.71,8.33,42.57,8.07,23.74,0.54,54.35,28.72,0.51,18.57,2.88,,12.65,2.4,9.9,191.54,76.5,3.38,4.03,18.17,13.51,30.02,88.04,4.87,17.35,10.26,13.13,28.13,
2019-12-04,5.29,8.34,1.91,38.79,16.21,12.78,5.55,4.76,8.53,43.5,8.42,24.27,0.61,54.79,29.04,0.51,18.99,2.91,,12.66,2.42,9.69,194.67,76.68,3.3,4.03,18.86,13.35,31.04,86.54,4.83,17.69,10.34,13.53,28.75,
2019-12-05,5.43,8.45,1.91,39.31,16.17,12.81,5.47,4.76,8.81,43.65,8.76,23.37,0.59,52.3,29.26,0.51,19.77,2.94,,12.69,2.27,9.52,190.76,77.01,3.09,4.03,17.71,13.21,31.12,82.89,4.64,17.33,10.4,13.64,28.91,
2019-12-06,5.44,8.4,1.94,40.49,16.32,13.0,5.28,4.73,9.24,44.58,9.14,24.11,0.56,53.37,29.51,0.36,20.28,2.98,,12.65,2.26,9.68,193.75,76.73,3.15,4.05,18.99,13.62,31.38,83.93,4.74,17.25,10.34,13.98,29.5,
2019-12-09,5.44,8.63,1.94,40.03,16.37,12.95,5.33,4.72,9.22,43.32,9.29,24.04,0.51,52.44,29.79,0.36,20.42,3.03,,12.53,2.22,9.66,188.95,75.56,3.0,4.03,18.18,13.31,31.72,82.84,4.73,16.94,10.4,13.76,29.07,
2019-12-10,5.43,8.52,1.94,40.0,16.41,12.74,5.19,4.71,9.42,43.7,9.0,24.02,0.53,52.47,29.68,0.36,20.28,3.14,,12.23,2.27,9.59,189.07,75.67,3.07,4.04,17.87,13.26,32.3,81.48,4.72,16.53,10.56,13.88,29.02,
2019-12-11,5.43,8.39,1.94,40.07,16.35,12.76,5.64,4.76,9.34,45.39,9.28,24.21,0.56,53.87,30.07,0.36,21.3,3.23,,12.1,2.26,9.31,192.39,75.93,3.22,4.05,17.49,13.19,32.72,83.51,4.95,16.54,10.58,13.97,28.83,
2019-12-12,5.41,8.45,1.96,40.49,16.4,12.75,6.21,4.78,9.37,46.06,9.51,23.68,0.71,55.04,30.2,0.38,21.83,3.13,,12.27,2.27,9.75,195.31,76.2,3.14,4.04,18.32,14.17,32.52,87.3,4.94,16.69,10.4,13.91,29.35,
2019-12-13,5.4,8.66,1.96,43.33,16.39,12.7,6.78,4.85,9.29,45.37,9.48,24.62,0.68,54.98,31.16,0.49,21.69,3.07,,12.21,2.39,10.28,193.91,76.65,3.09,4.03,17.8,13.94,32.64,90.17,5.02,17.13,10.54,13.88,29.97,
2019-12-16,5.33,8.95,1.94,44.0,16.42,12.56,6.68,4.89,10.06,45.29,9.93,25.76,0.67,56.53,31.4,0.49,21.8,3.13,,12.77,2.48,10.4,198.24,77.34,3.17,4.01,19.76,14.26,32.52,92.79,5.18,17.64,10.58,14.05,30.25,
2019-12-17,5.33,9.04,1.93,44.34,16.78,12.45,6.62,4.98,10.1,46.23,9.94,25.85,0.69,56.3,31.26,0.51,22.3,3.16,,12.82,2.59,11.05,200.37,77.59,3.07,4.02,25.08,14.29,32.76,91.44,5.17,18.61,11.16,14.14,30.7,
2019-12-18,5.35,8.88,1.94,44.98,16.9,12.51,7.23,4.84,10.8,47.29,9.71,25.74,0.69,56.49,31.9,0.51,21.54,3.17,,12.81,2.63,11.06,196.83,76.87,2.9,4.02,25.08,14.67,33.66,91.86,5.21,18.09,11.0,14.11,30.28,
2019-12-19,5.32,8.66,1.91,45.76,16.64,12.48,6.31,4.79,10.48,47.88,9.77,25.96,0.69,57.07,32.14,0.51,21.84,3.23,,12.71,2.62,10.98,199.6,75.52,2.93,4.04,25.39,14.79,34.04,93.78,5.04,18.28,11.04,14.25,30.8,
2019-12-20,5.32,8.8,1.9,45.22,16.85,12.63,6.57,4.8,10.8,48.18,9.99,25.94,0.78,57.31,32.42,0.39,22.01,3.26,,12.43,2.69,11.49,200.7,76.36,2.94,4.05,24.95,14.37,34.34,95.0,5.06,18.62,11.26,14.82,31.08,
2019-12-23,5.38,8.69,1.95,45.12,16.84,12.55,6.53,4.74,11.34,47.42,10.21,26.81,0.84,57.86,32.46,0.39,22.9,3.18,,12.02,2.67,11.42,202.75,74.74,2.96,4.05,26.58,14.4,34.1,94.18,5.16,18.86,11.88,15.04,30.85,
2019-12-24,5.35,8.54,1.95,45.25,16.93,12.49,6.61,4.77,,47.26,10.33,27.02,0.82,57.98,32.1,0.49,22.98,3.22,,,2.53,11.58,202.8,74.89,3.11,,27.06,14.59,,95.2,5.27,18.65,,14.95,30.73,
2019-12-26,,,,45.09,17.27,12.5,6.5,4.8,,47.49,10.3,27.34,1.13,58.66,32.23,0.49,22.91,3.21,,,2.51,11.69,216.16,74.52,3.15,,27.5,14.55,,95.56,5.42,18.97,,14.91,31.29,
2019-12-27,5.54,8.66,1.94,44.9,17.45,12.5,6.37,4.8,11.24,46.91,10.33,26.76,1.27,56.41,32.12,0.47,22.65,3.17,,11.96,2.42,11.63,212.7,74.51,3.08,4.03,27.22,14.16,34.2,94.26,5.22,18.48,11.86,14.79,31.21,
2019-12-30,5.55,8.88,2.07,44.64,17.69,12.48,7.19,4.96,10.98,46.46,10.07,25.37,1.68,56.26,32.52,0.45,22.22,3.17,,12.08,3.72,11.9,207.82,75.14,3.08,4.02,26.76,13.74,34.56,94.0,5.15,18.42,11.72,14.8,31.77,
2019-12-31,5.53,9.05,2.04,44.55,17.5,12.58,7.47,4.97,,46.15,10.24,26.13,2.51,55.96,32.18,0.48,22.49,3.17,,,4.02,11.16,206.07,74.52,3.16,,26.95,13.81,,95.09,5.11,18.51,,14.69,31.78,
2020-01-02,5.74,9.28,2.13,45.81,17.52,12.61,7.88,5.08,11.42,46.5,11.0,29.34,2.01,57.24,31.42,0.45,23.84,3.3,,12.38,3.72,11.29,212.89,74.88,3.24,4.05,27.89,14.19,35.76,101.81,5.13,18.46,11.8,14.93,31.99,
2020-01-03,5.76,9.19,2.15,45.7,17.83,12.69,8.03,5.03,11.22,45.59,10.89,29.29,2.06,57.02,31.62,0.49,22.59,3.52,,12.09,3.83,11.5,208.39,74.75,3.23,4.05,28.82,14.37,35.42,102.38,4.83,18.76,11.66,14.73,32.46,
2020-01-06,5.6,9.38,2.08,45.46,18.21,12.63,8.07,5.0,10.9,46.19,10.77,29.66,2.22,55.83,31.76,0.47,22.49,3.63,,11.64,3.68,11.42,211.87,74.9,3.82,4.05,28.39,14.38,35.14,99.63,4.89,18.86,10.8,14.52,32.93,
2020-01-07,5.5,9.36,2.16,45.05,18.63,12.42,8.18,4.94,11.42,46.84,10.67,29.99,2.08,56.67,31.53,0.49,22.74,3.63,,11.52,3.24,11.52,213.21,74.37,3.81,4.28,26.44,14.7,36.5,101.79,5.0,19.04,11.2,14.79,33.58,
2020-01-08,5.54,9.21,2.13,45.61,19.23,12.07,8.47,4.96,11.36,47.29,10.88,31.0,2.29,56.7,31.87,0.5,22.23,3.51,,11.6,3.39,11.53,214.43,74.97,4.08,4.36,25.19,14.64,38.5,104.16,5.03,18.96,11.06,14.88,33.25,
2020-01-09,5.7,9.38,2.15,46.16,19.58,12.36,8.66,4.96,11.44,47.92,11.13,31.59,2.19,56.7,31.93,0.47,22.78,3.73,,11.93,3.46,11.37,218.05,75.68,4.05,4.38,25.31,15.0,39.42,102.74,5.17,18.53,11.28,14.75,33.87,
2020-01-10,5.79,9.15,2.12,45.55,19.54,12.32,9.13,4.98,11.48,49.29,11.21,30.67,2.22,56.5,32.39,0.48,22.54,3.95,,12.14,3.51,11.18,216.05,74.93,4.14,4.36,25.28,14.91,39.1,104.52,5.07,18.53,11.26,14.54,34.34,
2020-01-13,5.83,9.26,2.16,45.88,19.34,12.44,9.06,5.74,11.98,50.16,11.89,30.79,2.05,57.44,33.24,0.54,23.09,4.0,,11.92,3.7,11.27,218.27,76.21,4.1,4.39,25.31,15.24,39.52,103.08,5.51,19.44,11.76,14.83,34.78,
2020-01-14,5.89,9.36,2.16,46.08,19.59,12.17,9.47,5.76,10.38,50.9,11.79,30.2,2.08,58.78,32.98,0.53,24.35,4.15,,12.06,3.76,11.09,218.4,76.34,4.04,4.35,26.36,15.27,39.38,104.02,5.66,19.67,11.18,15.45,34.33,
2020-01-15,5.87,9.38,2.16,46.57,19.69,12.59,9.75,5.88,10.34,51.28,11.01,30.16,2.17,54.75,33.36,0.52,23.2,4.33,,12.24,4.29,11.39,212.89,77.6,4.2,4.37,26.2,15.19,38.4,103.61,5.65,20.19,11.08,15.49,35.09,
2020-01-16,5.86,9.44,2.16,47.07,19.88,12.2,9.28,5.84,10.8,52.21,10.73,30.83,2.24,53.93,33.63,0.7,22.62,4.16,,12.51,4.37,11.67,213.02,78.36,4.19,4.39,26.43,16.6,38.7,102.7,5.76,20.35,11.14,16.43,35.17,
2020-01-17,6.0,9.36,2.15,46.52,19.78,12.02,9.71,6.17,10.56,52.36,10.73,31.5,2.4,53.52,33.59,0.66,22.83,4.14,,12.53,4.67,12.32,212.85,78.4,4.17,4.45,25.4,17.18,39.36,104.75,5.74,20.56,11.28,16.69,34.98,
2020-01-20,6.09,9.18,2.17,,,,,,10.9,,,,,,,,,,,12.55,,,,,,4.45,,,39.4,,,,11.32,,,
2020-01-21,5.9,9.03,2.15,46.14,20.02,12.03,9.14,5.87,10.68,52.3,11.08,31.26,2.88,51.55,34.46,0.67,22.21,4.35,,12.47,5.17,12.71,212.34,79.85,4.32,4.41,25.52,17.37,39.3,107.53,5.74,20.96,11.26,16.39,33.75,
2020-01-22,6.01,8.95,2.2,45.45,19.84,12.38,9.28,6.06,10.54,52.04,10.62,31.62,2.22,50.56,34.37,0.69,21.2,4.32,,12.41,4.79,12.89,213.03,80.6,4.05,4.44,25.59,16.85,38.98,108.46,5.71,20.85,11.1,15.91,33.97,
2020-01-23,5.86,8.75,2.16,45.62,19.79,12.5,9.16,5.98,10.84,53.92,10.47,32.07,1.76,52.02,34.15,0.81,20.72,4.18,,12.1,4.92,13.04,211.03,81.35,3.93,4.4,26.5,16.95,38.68,108.73,5.93,21.18,12.96,15.91,33.93,
2020-01-24,6.07,8.82,2.17,44.77,20.14,12.3,9.07,5.87,10.78,51.86,10.26,32.7,1.82,51.94,34.18,0.73,20.39,3.97,,12.51,4.66,13.15,206.07,81.31,3.9,4.4,25.99,16.79,39.34,110.13,5.75,20.74,12.94,15.05,33.61,
2020-01-27,,,,44.5,20.11,12.35,8.28,5.6,10.34,50.74,10.08,29.95,1.54,50.49,33.85,0.68,19.39,3.7,,12.52,4.01,12.91,190.21,80.52,3.81,4.39,25.67,16.33,37.4,96.25,5.49,19.56,12.84,14.17,34.5,
2020-01-28,,,,45.15,20.07,12.38,8.63,5.65,10.5,52.34,10.19,32.24,1.81,51.11,34.49,0.68,19.66,3.88,,12.8,4.21,13.2,194.57,80.29,4.08,4.4,26.14,16.96,36.88,103.36,5.67,20.55,12.94,14.0,34.4,
2020-01-29,6.01,8.79,2.06,44.76,19.72,12.35,8.41,5.49,10.44,50.69,10.66,32.56,1.73,50.9,34.91,0.69,19.6,3.71,,12.63,4.27,13.31,188.14,80.19,4.04,4.39,25.98,16.95,36.8,102.71,5.67,20.73,12.96,13.59,34.34,
2020-01-30,5.68,8.2,2.0,44.81,19.49,12.28,8.21,5.39,10.2,46.86,10.45,33.49,1.69,50.72,34.69,0.73,19.44,3.74,,11.89,4.08,13.68,183.42,81.25,3.99,4.38,26.0,17.48,34.62,103.22,5.72,20.47,12.86,13.49,33.25,
2020-01-31,5.5,8.23,2.0,43.75,19.19,12.28,7.88,5.21,10.1,46.49,10.12,31.52,1.59,49.58,34.09,0.73,18.7,3.75,,11.79,3.78,13.58,176.17,79.26,3.87,4.4,26.28,17.03,33.2,97.86,5.58,20.75,12.8,12.75,33.13,
2020-02-03,5.53,8.09,2.0,43.88,19.82,12.0,8.64,5.32,10.18,47.32,10.38,32.92,1.65,50.24,34.81,0.74,19.36,3.99,,11.72,4.06,13.69,172.67,80.55,3.85,4.4,26.52,17.54,31.84,100.98,5.75,20.92,12.5,13.42,33.74,
2020-02-04,5.77,8.31,2.04,44.63,20.68,11.81,9.35,5.8,10.26,51.08,11.5,36.9,1.68,52.67,35.35,0.73,20.51,4.3,,11.93,4.51,14.0,179.63,83.2,4.09,4.41,27.34,18.25,33.22,107.81,6.08,21.44,12.84,14.32,34.34,
2020-02-05,6.03,8.49,2.03,46.66,20.39,12.15,9.44,5.96,10.18,50.76,11.66,36.91,1.7,53.1,35.15,0.73,21.54,4.37,,12.02,4.39,13.97,182.95,86.24,4.13,4.42,27.89,18.99,33.56,104.47,6.24,22.01,12.92,14.7,34.78,
2020-02-06,6.2,8.69,2.09,45.73,20.35,12.36,9.58,5.91,10.08,50.42,12.55,38.39,1.69,52.65,35.76,0.73,22.25,4.26,,12.18,4.08,14.26,182.48,85.49,4.25,4.48,28.14,19.13,33.5,103.94,6.41,21.29,12.9,14.68,35.16,
2020-02-07,6.28,8.49,2.15,45.24,20.13,12.47,9.85,5.78,10.0,47.06,11.55,38.05,1.73,52.46,35.99,0.73,21.64,4.14,,12.0,3.81,14.15,177.19,84.53,4.25,4.69,26.85,18.95,33.88,100.62,6.23,22.46,12.78,14.18,35.35,
2020-02-10,6.13,8.48,2.11,45.91,20.43,12.26,10.01,5.86,10.02,47.93,11.57,38.61,2.06,52.75,36.91,0.7,21.69,4.83,,12.01,3.87,14.2,180.87,84.5,4.38,4.68,27.48,19.96,34.46,102.6,6.22,24.0,12.8,14.71,34.75,
2020-02-11,6.18,8.38,2.1,46.39,20.57,12.65,10.09,5.86,10.1,48.58,13.35,39.66,2.03,53.53,36.98,0.66,25.74,4.75,,12.15,3.96,14.7,183.13,84.68,4.41,4.88,27.56,20.13,35.16,106.03,6.48,23.57,12.92,15.37,35.34,
2020-02-12,6.56,8.47,2.18,46.76,21.71,13.36,10.46,5.94,10.3,49.35,15.05,41.5,2.05,56.12,37.57,0.68,28.64,5.71,,12.09,4.07,16.28,184.75,85.32,4.48,4.95,27.76,21.3,36.02,111.86,7.16,24.74,13.28,15.83,36.51,
2020-02-13,6.63,8.63,2.25,47.67,22.0,13.7,9.65,5.77,10.38,49.43,14.3,41.34,2.14,54.61,37.64,0.68,25.73,5.67,,12.41,4.03,16.0,181.44,86.14,4.46,4.98,28.39,21.3,36.0,111.16,5.78,24.61,13.1,16.37,36.97,
2020-02-14,6.68,8.67,2.25,46.99,21.56,13.7,10.7,5.68,10.92,48.41,14.51,41.09,2.08,55.26,36.68,0.64,25.5,5.43,,12.47,3.77,16.21,177.69,85.78,4.42,4.99,29.09,21.42,35.82,111.21,5.46,24.59,13.2,18.08,36.72,
2020-02-17,6.74,8.86,2.28,,,,,,10.74,,,,,,,,,,,12.42,,,,,,5.09,,,35.02,,,,13.2,,,
2020-02-18,6.67,8.68,2.29,46.65,22.08,13.83,11.71,5.87,10.62,47.07,14.72,40.17,2.46,55.65,37.28,0.68,25.66,5.56,,12.06,3.8,16.24,177.74,85.84,4.85,5.09,29.4,21.77,34.8,108.38,6.03,24.4,13.0,16.16,36.78,
2020-02-19,6.75,8.66,2.32,44.76,22.75,14.14,14.09,6.19,10.62,48.23,15.53,57.22,2.79,57.37,37.87,0.65,28.22,5.85,,11.97,4.08,18.04,178.99,86.37,5.72,5.24,30.62,22.48,35.76,127.82,6.82,26.0,13.04,16.68,37.5,
2020-02-20,6.73,8.77,2.41,45.6,23.57,14.98,12.72,6.73,10.64,49.28,15.3,58.74,2.61,59.32,38.13,0.68,28.24,5.62,,11.92,4.26,19.31,178.77,86.29,5.51,5.03,30.86,23.4,36.0,142.2,7.0,27.26,13.2,16.39,37.61,
2020-02-21,6.68,8.72,2.45,44.39,24.83,15.98,11.78,6.72,10.38,47.39,15.24,59.09,2.52,50.59,39.21,0.64,27.21,5.26,,11.92,4.08,17.86,174.37,86.22,5.57,5.08,30.25,21.95,35.3,142.07,6.68,25.97,12.86,14.99,37.49,
2020-02-24,6.61,8.42,2.45,43.36,23.49,16.05,11.76,6.14,9.98,46.0,14.58,55.26,2.3,51.21,38.41,0.6,26.55,4.9,,11.24,3.88,17.55,160.32,83.21,5.2,4.82,29.07,22.13,32.74,135.63,6.51,25.04,11.14,13.87,37.25,
2020-02-25,6.52,8.25,2.38,41.02,23.62,16.53,10.75,6.44,9.79,44.25,14.21,50.9,2.27,48.57,38.16,0.66,25.83,4.68,,11.23,4.4,17.94,154.72,79.88,4.83,4.78,27.6,20.8,32.72,133.0,6.23,24.13,10.64,13.55,35.37,
2020-02-26,6.39,8.2,2.32,39.43,23.59,16.54,10.74,6.63,9.94,44.84,14.23,51.87,2.29,46.11,37.49,0.68,25.42,4.58,,11.45,4.34,17.67,153.96,72.6,4.75,4.69,27.84,20.91,32.7,132.41,5.82,24.02,10.54,13.45,35.26,
2020-02-27,6.37,8.17,2.36,42.55,22.5,16.02,9.17,6.32,9.8,43.41,13.39,48.76,1.94,44.25,35.19,0.51,23.59,4.21,,10.9,4.14,16.73,149.17,71.69,4.04,4.48,25.89,20.27,31.38,125.95,5.47,23.37,9.96,12.92,33.52,
2020-02-28,6.17,7.74,2.33,42.96,22.54,16.0,9.07,6.11,9.31,44.73,13.11,48.97,1.95,45.77,33.95,0.53,22.84,4.09,,10.63,4.13,17.3,158.79,69.68,4.34,4.21,26.45,19.34,30.64,124.72,5.61,23.74,9.52,13.39,30.75,
2020-03-02,6.17,7.92,2.34,43.89,23.0,16.25,8.87,6.25,9.4,46.68,12.98,51.4,1.93,44.95,36.67,0.51,22.89,4.37,,10.57,4.11,20.31,159.27,72.24,4.36,4.55,27.0,19.36,30.62,128.7,5.71,23.19,9.7,13.46,31.0,
2020-03-03,6.19,7.72,2.36,42.48,22.5,16.0,9.29,6.41,9.78,45.06,12.65,52.37,1.95,44.21,36.48,0.51,21.9,4.19,,10.97,4.06,19.63,154.35,70.65,4.51,4.56,26.06,19.51,31.26,128.66,5.83,23.26,10.22,14.37,30.16,
2020-03-04,6.27,7.74,2.42,43.8,23.16,16.62,10.09,6.34,9.66,46.27,12.66,53.47,2.0,45.48,37.63,0.67,22.6,4.25,,11.03,3.87,19.7,161.12,73.28,4.76,4.64,27.48,20.8,30.52,135.71,6.04,24.3,10.34,14.88,31.03,
2020-03-05,6.28,7.96,2.46,43.36,22.53,16.57,10.2,6.21,9.33,46.43,12.33,56.69,1.97,45.47,36.14,0.63,23.0,4.21,,10.6,3.72,19.46,160.13,71.5,4.54,4.5,27.15,21.3,29.62,137.54,6.12,22.85,10.0,14.26,30.59,
2020-03-06,6.2,7.69,2.47,41.47,21.49,16.74,9.17,6.02,8.7,43.89,11.8,53.05,1.87,43.37,35.83,0.63,22.19,4.1,,10.5,3.55,18.09,155.85,70.98,4.33,4.41,26.99,20.22,28.76,133.34,5.6,21.56,9.66,13.87,32.68,
2020-03-09,5.68,7.26,2.38,36.75,20.72,15.9,8.51,5.55,8.24,38.88,10.15,43.38,1.52,39.15,32.06,0.52,18.35,3.51,,8.99,3.29,16.82,147.09,64.35,3.93,4.36,23.36,16.79,25.98,111.66,4.51,17.61,8.92,12.26,28.93,
2020-03-10,5.5,7.25,2.2,38.66,19.48,16.04,8.97,5.76,8.88,39.63,11.37,45.59,1.7,41.08,33.46,0.64,19.25,3.74,,8.84,3.5,17.03,158.77,66.26,4.14,4.29,23.85,16.72,25.78,116.92,4.5,18.41,9.01,12.8,27.0,
2020-03-11,5.63,7.34,2.28,37.04,18.6,16.02,7.65,5.58,8.17,35.34,11.54,41.73,1.47,37.23,31.0,0.56,19.0,3.34,,8.34,3.32,15.89,147.9,62.55,3.78,4.27,20.88,15.05,25.36,106.11,4.07,17.06,8.95,11.66,24.99,
2020-03-12,5.45,6.98,2.2,32.93,16.01,15.69,6.49,5.0,7.54,29.15,10.57,33.02,1.09,36.56,25.84,0.52,17.81,3.1,,7.29,3.13,11.5,140.47,58.41,3.27,4.1,19.41,11.68,22.3,90.72,3.31,14.65,7.45,9.9,22.97,
2020-03-13,5.27,6.99,2.22,37.18,16.19,16.8,6.12,5.42,7.52,33.05,11.33,32.86,1.15,35.96,24.85,0.3,17.41,3.29,,7.47,3.11,11.15,145.52,63.1,3.38,4.12,28.5,11.2,23.2,91.11,3.31,13.99,7.51,10.18,24.6,
2020-03-16,4.72,6.37,2.0,33.1,14.23,16.0,5.31,4.89,6.51,29.75,10.52,27.45,1.16,31.54,19.71,0.31,12.36,2.8,,6.8,2.94,9.02,119.31,59.76,2.76,3.81,20.92,9.49,22.02,81.19,2.94,11.26,6.53,7.84,18.63,
2020-03-17,5.0,6.37,2.27,36.98,18.08,16.16,4.08,4.96,6.46,35.88,11.07,29.28,1.49,32.26,19.65,0.37,13.55,2.7,,7.12,2.9,9.33,121.93,69.46,3.28,3.93,18.97,9.92,20.68,84.71,3.51,11.47,6.85,9.23,20.68,
2020-03-18,4.59,5.97,2.25,30.13,17.13,15.3,3.07,4.58,6.39,34.56,8.57,23.99,1.25,30.2,16.47,0.35,12.51,2.29,,6.35,2.43,7.0,107.37,66.83,2.83,4.09,17.16,8.9,19.86,76.73,3.22,9.63,6.43,7.95,18.99,
2020-03-19,4.24,6.12,2.2,30.34,16.26,13.5,4.37,4.64,6.15,37.78,9.73,26.25,1.33,33.46,18.28,0.36,13.02,2.41,,6.03,2.38,7.43,119.72,69.6,3.12,3.93,19.06,9.11,19.65,76.81,3.64,11.27,6.3,8.85,20.43,
2020-03-20,4.32,6.46,2.24,31.16,16.33,14.4,4.08,4.52,6.57,34.39,9.12,26.0,1.22,33.69,17.47,0.3,13.32,2.14,,6.03,2.4,10.17,113.93,66.07,3.32,3.8,19.76,8.36,21.34,69.61,3.8,11.01,6.42,7.81,18.76,
2020-03-23,3.88,6.05,2.15,30.44,15.19,15.0,3.89,4.35,6.53,32.98,8.9,27.51,1.28,33.07,18.43,0.3,13.92,2.21,,5.66,2.37,10.03,111.3,63.9,3.42,3.84,18.83,9.02,21.84,69.48,4.03,11.01,7.14,8.49,18.76,
